objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.23765E+18,248.6833268,1.177545944,19.46411,19.24191,19.19376,19.01704,19.03733,745,301,6,601,3.91936E+17,QSO,1.65905,348,51671,446
1.23765E+18,183.2930157,-1.19554066,19.4189,19.26654,18.84102,18.86815,18.98317,752,301,1,265,3.23194E+17,QSO,1.131862,287,52023,220
1.23765E+18,183.7079101,-1.212500542,18.71876,18.2819,18.26961,18.2414,18.19143,752,301,1,268,3.64806E+17,QSO,0.6705019,324,51666,53
1.23765E+18,183.7588146,-1.142295897,19.50271,18.76049,18.65779,18.51935,18.24256,752,301,1,268,4.2527E+18,QSO,2.351637,3777,55210,626
1.23765E+18,186.60034,-1.209606194,17.60976,17.43707,17.28362,17.31243,17.27664,752,301,1,287,3.25442E+17,QSO,0.9198498,289,51990,206
1.23765E+18,186.8051284,-1.237388487,19.2942,19.46759,18.99985,19.03216,19.14045,752,301,1,289,3.25446E+17,QSO,1.290582,289,51990,220
1.23765E+18,187.5534736,-1.098177489,19.00497,18.83137,18.55205,18.62111,18.52743,752,301,1,294,3.25399E+17,QSO,1.016767,289,51990,51
1.23765E+18,188.7940944,-1.129360889,19.47732,18.79965,18.70529,18.61144,18.55849,752,301,1,302,4.25385E+18,QSO,2.791188,3778,55213,720
1.23765E+18,188.9734489,-1.19682829,18.91755,18.72434,18.62667,18.49412,18.50909,752,301,1,303,3.26545E+17,QSO,1.476106,290,51941,123
1.23765E+18,189.3369054,-1.220830042,19.52253,19.1964,19.10571,18.96662,18.68589,752,301,1,306,4.25387E+18,QSO,2.162183,3778,55213,806
1.23765E+18,189.9991552,-1.1791442,18.56572,18.24196,18.18905,18.34005,18.22104,752,301,1,310,3.27716E+17,QSO,0.8194972,291,51928,289
1.23765E+18,189.9908639,-1.095930749,19.42049,19.2464,18.90455,19.0018,18.84396,752,301,1,310,3.27718E+17,QSO,1.055812,291,51928,296
1.23765E+18,192.7486924,-1.067929672,19.27777,19.22631,19.02135,18.9594,18.9914,752,301,1,329,3.28788E+17,QSO,1.361167,292,51609,92
1.23765E+18,192.9940212,-1.107205625,19.25348,18.83999,19.0125,18.76279,18.62778,752,301,1,330,3.28777E+17,QSO,0.5266581,292,51609,50
1.23765E+18,193.8843761,-1.102436978,19.49917,19.31428,19.17209,18.86547,18.91752,752,301,1,336,3.29957E+17,QSO,1.791887,293,51689,249
1.23765E+18,195.0121655,-1.100488151,18.30898,18.18858,17.94398,18.0656,17.34446,752,301,1,344,3.29914E+17,QSO,0.3071993,293,51689,91
1.23765E+18,195.4740908,-1.236407934,17.96637,17.92733,17.89998,17.69309,17.65894,752,301,1,347,4.56112E+18,QSO,1.717719,4051,55337,348
1.23765E+18,195.8049127,-1.183471739,19.03552,18.87321,18.79952,18.60337,18.60401,752,301,1,349,3.31094E+17,QSO,1.552162,294,51986,289
1.23765E+18,196.2400315,-1.230064947,19.39415,19.11256,18.78042,18.53037,18.23561,752,301,1,352,3.81794E+17,QSO,0.4322039,339,51692,413
1.23765E+18,197.3086752,-1.201931015,19.0498,18.3845,18.10804,17.87833,17.80309,752,301,1,359,3.29445E+18,QSO,1.451206,2926,54625,247
1.23765E+18,197.8792863,-1.058977176,18.78144,18.7432,18.4727,18.41987,18.49169,752,301,1,363,3.32208E+17,QSO,1.302879,295,51985,246
1.23765E+18,198.03618,-1.119481179,19.43923,19.14275,18.95276,19.10935,19.01275,752,301,1,364,3.32201E+17,QSO,0.8053297,295,51985,220
1.23765E+18,199.3783843,-1.234136425,18.6106,18.63694,18.22388,18.20882,18.31397,752,301,1,373,3.33346E+17,QSO,1.317205,296,51984,289
1.23765E+18,206.1712247,-0.830625848,19.13297,18.72812,18.69815,18.67673,18.45058,752,301,2,418,4.55207E+18,QSO,2.270286,4043,55630,216
1.23765E+18,206.1139515,-0.728211449,19.22582,18.9224,18.81053,18.69143,18.74117,752,301,2,418,3.37852E+17,QSO,1.452307,300,51943,300
1.23765E+18,207.3929659,-0.684141388,18.11682,17.77947,17.87333,17.7141,17.67043,752,301,2,426,3.37808E+17,QSO,0.5148025,300,51943,139
1.23765E+18,208.0694192,-0.775694214,19.13015,18.99829,18.69307,18.62844,18.67269,752,301,2,431,3.37784E+17,QSO,1.244108,300,51943,52
1.23765E+18,209.3959125,-0.780272541,17.92018,17.92471,17.884,17.62558,17.53486,752,301,2,440,4.54998E+18,QSO,1.771222,4041,55361,809
1.23765E+18,209.9628851,-0.7140132,19.06229,19.00774,18.94072,18.84436,18.75291,752,301,2,444,3.38922E+17,QSO,2.059268,301,51942,94
1.23765E+18,210.0822371,-0.796642307,18.29611,18.15421,17.90545,17.94475,18.16924,752,301,2,444,3.38909E+17,QSO,1.20881,301,51942,47
1.23765E+18,210.3095572,-0.760298027,19.38266,18.81006,18.72689,18.71282,18.47746,752,301,2,446,4.54533E+18,QSO,2.511341,4037,55631,260
1.23765E+18,210.7005137,-0.823312849,19.47259,19.34098,19.34307,19.16737,19.06422,752,301,2,448,3.38899E+17,QSO,1.593915,301,51942,12
1.23765E+18,211.7941521,-0.82090053,19.32085,19.05002,18.834,18.5837,18.65842,752,301,2,456,3.40081E+17,QSO,1.509065,302,51688,217
1.23765E+18,212.5769442,-0.683165925,18.06075,17.93504,17.77963,17.85904,17.93272,752,301,2,461,3.40053E+17,QSO,1.075157,302,51688,114
1.23765E+18,212.6264556,-0.708783286,19.59975,19.42293,19.41884,19.08538,19.17733,752,301,2,461,3.4005E+17,QSO,1.685386,302,51688,104
1.23765E+18,212.9945606,-0.653797153,19.23749,18.70078,18.52045,18.47158,18.25468,752,301,2,464,3.4003E+17,QSO,0.8333391,302,51688,29
1.23765E+18,213.3028634,-0.752193668,17.9323,16.5513,15.8351,15.42477,15.11726,752,301,2,466,3.41204E+17,QSO,0.07009463,303,51615,205
1.23765E+18,215.9560774,-0.645832639,19.55666,19.50379,19.18158,19.10172,19.20013,752,301,2,484,3.4348E+17,QSO,1.287488,305,51613,292
1.23765E+18,216.1418632,-0.63312231,18.8744,17.72035,16.84579,16.36815,16.08838,752,301,2,485,3.43457E+17,QSO,0.1582861,305,51613,209
1.23765E+18,216.5612997,-0.731146691,18.99936,18.89125,18.90796,18.69446,18.73692,752,301,2,488,3.43417E+17,QSO,1.809132,305,51613,62
1.23765E+18,217.3071426,-0.738043404,19.33464,19.00286,18.86361,18.91704,18.79409,752,301,2,493,3.44606E+17,QSO,0.8080961,306,51637,294
1.23765E+18,217.3958511,-0.762103619,19.2166,18.86027,18.88234,19.00352,18.9063,752,301,2,493,3.446E+17,QSO,0.809414,306,51637,273
1.23765E+18,217.7568882,-0.714354866,19.35404,18.95487,18.80834,18.80874,18.05151,752,301,2,496,3.44584E+17,QSO,0.3336057,306,51637,214
1.23765E+18,217.9931809,-0.717755553,19.30368,19.15738,18.89601,18.83126,18.96146,752,301,2,497,3.44563E+17,QSO,1.330128,306,51637,138
1.23765E+18,218.5196049,-0.674836156,19.0402,18.97301,18.64577,18.50916,18.57669,752,301,2,501,3.45736E+17,QSO,1.380833,307,51663,308
1.23765E+18,219.1185889,-0.644499939,18.72055,18.56089,18.44526,18.26687,18.04005,752,301,2,505,3.4453E+17,QSO,2.050211,306,51637,16
1.23765E+18,219.818739,-0.775315531,18.83069,18.54494,18.64672,18.51965,18.56865,752,301,2,509,3.45676E+17,QSO,0.5896969,307,51663,91
1.23765E+18,221.5795237,-0.807674663,19.58178,19.38549,18.96262,18.89281,19.007,752,301,2,521,3.46829E+17,QSO,1.253967,308,51662,190
1.23765E+18,222.3770454,-0.796213297,18.04553,17.8954,17.49722,17.31695,17.10259,752,301,2,526,3.46789E+17,QSO,0.2524521,308,51662,43
1.23765E+18,222.4699117,-0.743767334,19.28009,19.1936,18.675,18.82373,18.9629,752,301,2,527,3.47991E+17,QSO,1.269727,309,51994,319
1.23765E+18,222.6892701,-0.733418078,18.97666,18.73322,18.54754,18.3679,18.12569,752,301,2,529,4.52511E+18,QSO,2.076002,4019,55363,434
1.23765E+18,223.7839423,-0.752076529,18.21628,18.1196,17.82188,17.73178,17.75728,752,301,2,536,4.52506E+18,QSO,1.378025,4019,55363,238
1.23765E+18,224.573008,-0.687700171,19.55615,18.97431,18.89629,18.81924,18.61028,752,301,2,541,4.52502E+18,QSO,2.613434,4019,55363,100
1.23765E+18,225.529504,-0.753929508,18.90987,18.24233,17.92704,17.68164,17.49581,752,301,2,548,3.49087E+17,QSO,0.4389078,310,51990,211
1.23765E+18,226.7385749,-0.769619606,18.65641,18.67263,18.89631,19.07103,19.28297,752,301,2,556,4.52165E+18,QSO,1.104045,4016,55632,128
1.23765E+18,227.3958496,-0.759863601,19.22777,18.18376,17.73772,17.50643,17.441,752,301,2,560,1.03929E+18,QSO,1.058279,923,52404,321
1.23765E+18,229.672244,-0.636710737,18.95561,18.87219,18.92217,18.62363,18.59044,752,301,2,575,4.51937E+18,QSO,1.831319,4014,55630,29
1.23765E+18,230.0245631,-0.634309683,19.54478,19.25223,19.34665,19.2,18.82445,752,301,2,578,1.04043E+18,QSO,0.3966255,924,52409,369
1.23765E+18,230.3320015,-0.805225093,19.185,17.95185,17.69667,17.40301,17.23933,752,301,2,580,4.51723E+18,QSO,2.934467,4012,55327,426
1.23765E+18,230.8179616,-0.697346971,18.61856,18.27938,18.35033,18.18638,17.90065,752,301,2,583,3.52463E+17,QSO,0.4438867,313,51673,204
1.23765E+18,231.5605692,-0.745899752,19.05816,18.72869,18.56146,18.56388,18.42066,752,301,2,588,1.04049E+18,QSO,0.8519788,924,52409,572
1.23765E+18,231.6174839,-0.635959458,18.27034,17.72155,17.31716,16.8837,16.76582,752,301,2,588,3.52433E+17,QSO,0.1233117,313,51673,96
1.23765E+18,231.8774873,-0.673922062,19.37003,19.02993,18.73956,18.75526,18.67886,752,301,2,590,3.52408E+17,QSO,0.9263429,313,51673,5
1.23765E+18,233.181952,-0.72847013,19.56468,19.43684,19.12527,19.14694,18.50595,752,301,2,599,4.08729E+17,QSO,0.3094656,363,51989,99
1.23765E+18,236.0843218,-0.809774598,18.93772,18.8212,18.49939,18.43145,18.46755,752,301,2,618,3.85137E+17,QSO,1.231088,342,51691,289
1.23765E+18,236.676902,-0.80027711,18.90838,18.58701,18.4065,18.14453,18.17599,752,301,2,622,3.85116E+17,QSO,1.591869,342,51691,213
1.23765E+18,239.1954973,-0.771237133,18.79916,18.53447,17.63532,17.04827,16.77602,752,301,2,639,3.86242E+17,QSO,0.2152316,343,51692,211
1.23765E+18,239.2412797,-0.686763861,19.4505,19.51221,19.44019,19.10438,18.98475,752,301,2,639,3.86222E+17,QSO,1.817875,343,51692,138
1.23765E+18,241.2999066,-0.79713883,18.56614,18.33807,18.13469,18.08772,18.0079,752,301,2,653,3.87326E+17,QSO,1.188033,344,51693,59
1.23765E+18,242.5573196,-0.644613827,18.707,18.64053,18.52905,18.29859,18.1122,752,301,2,661,3.88476E+17,QSO,1.955301,345,51690,148
1.23765E+18,243.6541697,-0.830593948,19.04612,18.70521,18.2838,18.17873,18.11357,752,301,2,669,3.89642E+17,QSO,1.209849,346,51693,294
1.23765E+18,244.2057429,-0.714010402,17.26298,17.05734,16.82287,16.54268,16.57585,752,301,2,672,3.8962E+17,QSO,0.2374082,346,51693,214
1.23765E+18,244.2875628,-0.641209276,19.53951,19.21982,19.0787,18.86483,18.45813,752,301,2,673,3.89619E+17,QSO,0.4155854,346,51693,209
1.23765E+18,184.3506466,0.207229523,18.73832,18.60962,18.39696,18.31174,17.97663,752,301,4,272,3.23295E+17,QSO,0.2719369,287,52023,587
1.23765E+18,184.2456643,0.198257077,19.22143,19.30248,19.13823,19.11351,19.23454,752,301,4,272,3.23294E+17,QSO,1.178098,287,52023,583
1.23765E+18,184.6541703,0.122673446,19.07731,18.64518,18.49678,18.52677,18.45765,752,301,4,274,3.24375E+17,QSO,0.9251733,288,52000,421
1.23765E+18,185.1643757,0.074358069,17.55001,17.42367,17.35734,17.19343,16.97589,752,301,4,278,3.24401E+17,QSO,2.044347,288,52000,516
1.23765E+18,185.2807974,0.047531708,19.53852,19.139,18.55866,18.17328,17.99881,752,301,4,279,3.24409E+17,QSO,0.1572411,288,52000,544
1.23765E+18,185.3794557,0.128518845,19.25762,19.24938,18.9753,18.88568,18.91675,752,301,4,279,3.2441E+17,QSO,1.335835,288,52000,547
1.23765E+18,185.6519768,0.041542657,19.26136,19.1851,18.9592,18.88952,18.86333,752,301,4,281,3.24421E+17,QSO,1.330196,288,52000,588
1.23765E+18,185.7471422,0.196282529,19.05024,19.09565,19.19766,18.90488,18.8281,752,301,4,282,3.24422E+17,QSO,1.895719,288,52000,594
1.23765E+18,186.5682699,0.010097677,18.26847,17.98774,17.77489,17.65078,17.51534,752,301,4,287,3.25506E+17,QSO,1.974752,289,51990,438
1.23765E+18,186.897308,0.164723511,19.2229,19.04884,18.88845,19.02034,19.04908,752,301,4,289,3.25521E+17,QSO,1.014519,289,51990,494
1.23765E+18,187.168775,0.075951992,19.52112,19.21715,19.07192,19.13103,18.99092,752,301,4,291,3.25528E+17,QSO,0.9141566,289,51990,520
1.23765E+18,187.6035387,0.165235364,18.7093,18.55884,18.33429,18.2895,18.41076,752,301,4,294,3.25549E+17,QSO,1.166725,289,51990,595
1.23765E+18,188.4399406,0.199512868,19.3719,18.74821,17.80828,17.3182,16.99094,752,301,4,300,3.2662E+17,QSO,0.2384535,290,51941,395
1.23765E+18,188.8570342,0.04990937,18.95351,18.8721,18.61315,18.59806,18.71719,752,301,4,303,3.2664E+17,QSO,1.215538,290,51941,471
1.23765E+18,189.2859897,0.058056771,18.89325,18.81742,18.84301,18.67533,18.50327,752,301,4,305,3.26643E+17,QSO,2.007343,290,51941,482
1.23765E+18,190.2612862,0.199567608,19.44821,19.17486,19.04871,18.99611,19.04354,752,301,4,312,3.26687E+17,QSO,0.6886616,290,51941,639
1.23765E+18,192.4005375,0.083768815,19.15716,19.04737,19.01089,18.73825,18.82606,752,301,4,326,3.28897E+17,QSO,1.642622,292,51609,490
1.23765E+18,192.9180392,0.036359274,18.30884,17.87131,17.57342,17.498,17.31915,752,301,4,330,3.28916E+17,QSO,0.8776056,292,51609,559
1.23765E+18,194.0327659,0.035496094,18.81174,18.41747,18.42776,18.37529,18.46878,752,301,4,337,3.29953E+17,QSO,0.6511152,293,51689,235
1.23765E+18,194.112492,0.048649969,19.56274,19.1496,19.08107,18.85149,18.82877,752,301,4,338,3.29952E+17,QSO,1.61779,293,51689,232
1.23765E+18,195.4005399,0.032765036,18.04461,17.65251,17.61519,17.45412,17.47957,752,301,4,346,3.2991E+17,QSO,1.784155,293,51689,79
1.23765E+18,196.2895426,0.120950906,19.43575,19.23609,18.83967,18.65039,18.56982,752,301,4,352,3.31123E+17,QSO,1.355875,294,51986,395
1.23765E+18,196.3976633,0.161094202,18.38991,18.2598,18.19667,18.00587,17.98064,752,301,4,353,3.31133E+17,QSO,1.622166,294,51986,431
1.23765E+18,196.6361018,0.151771049,19.25389,17.53061,16.86491,16.62826,16.84148,752,301,4,354,3.29448E+18,QSO,3.014294,2926,54625,354
1.23765E+18,197.2406979,0.03123574,19.43389,19.0389,18.8754,18.61559,18.58644,752,301,4,359,3.31156E+17,QSO,0.5837151,294,51986,514
1.23765E+18,197.644788,0.065128072,18.03846,17.69471,17.49939,17.53185,17.58933,752,301,4,361,4.56216E+18,QSO,1.317255,4052,55600,38
1.23765E+18,197.9854866,0.159758722,19.31322,19.11321,19.093,18.90561,18.77035,752,301,4,363,3.31186E+17,QSO,0.7030541,294,51986,624
1.23765E+18,198.9695259,0.081799438,18.39514,18.0393,18.13415,18.13517,18.07506,752,301,4,370,3.32279E+17,QSO,0.7328859,295,51985,504
1.23765E+18,199.4726291,0.168042343,18.96838,18.89708,18.72593,18.58185,18.63512,752,301,4,373,3.72346E+18,QSO,1.437575,3307,54970,396
1.23765E+18,199.6675151,0.126473176,18.20629,17.98477,17.87518,17.74432,17.76886,752,301,4,375,3.33365E+17,QSO,0.4922803,296,51984,358
1.23765E+18,200.1410202,0.194020526,19.107,18.91084,18.78927,18.52946,18.60448,752,301,4,378,3.33402E+17,QSO,1.524594,296,51984,494
1.23765E+18,200.618701,0.043182403,19.30911,19.09042,19.09147,18.89449,18.8843,752,301,4,381,3.34479E+17,QSO,1.596832,297,51959,314
1.23765E+18,201.9602053,0.199130479,19.2559,18.66195,18.35194,18.16844,17.90961,752,301,4,390,3.34535E+17,QSO,2.523684,297,51959,520
1.23765E+18,203.0626597,0.047925427,19.22375,18.45704,18.2862,18.22133,17.96667,752,301,4,397,4.55555E+18,QSO,2.354291,4046,55605,572
1.23765E+18,203.3310797,0.112789296,19.49423,19.27682,19.17929,19.01594,19.01348,752,301,4,399,3.35646E+17,QSO,1.54791,298,51955,465
1.23765E+18,203.4834175,0.2081121,18.10613,17.30118,17.09378,17.21194,16.99109,752,301,4,400,3.35647E+17,QSO,0.9176456,298,51955,467
1.23765E+18,204.9125905,0.172710917,19.32435,19.21973,19.06963,18.75994,18.44706,752,301,4,410,3.35693E+17,QSO,2.123821,298,51955,635
1.23765E+18,204.9390597,0.162825517,19.23867,19.19681,19.17012,18.90662,18.79437,752,301,4,410,3.35694E+17,QSO,1.873134,298,51955,639
1.23765E+18,205.7355016,0.015913195,19.27257,18.91059,18.82441,19.0124,18.84993,752,301,4,415,3.36786E+17,QSO,0.8043503,299,51671,517
1.23765E+18,205.8485725,0.206492284,18.91656,18.52353,18.37243,18.45027,18.35817,752,301,4,416,3.37869E+17,QSO,0.874019,300,51943,360
1.23765E+18,205.9627681,0.076328645,17.86844,17.31957,16.82959,16.45046,16.30176,752,301,4,417,3.37855E+17,QSO,0.07327056,300,51943,309
1.23765E+18,206.2204598,0.088961119,17.71589,16.97175,16.33239,15.87558,15.64381,752,301,4,419,3.36795E+17,QSO,0.08696799,299,51671,549
1.23765E+18,207.1719937,0.149729932,19.19511,18.86755,18.6192,18.60566,18.51558,752,301,4,425,3.37897E+17,QSO,1.107052,300,51943,461
1.23765E+18,208.8108701,0.199299738,18.86272,18.69566,18.63509,18.37957,18.38101,752,301,4,436,3.39005E+17,QSO,1.81123,301,51942,396
1.23765E+18,209.2661465,0.087693431,19.03234,18.8535,18.60622,18.69288,18.72893,752,301,4,439,3.39027E+17,QSO,1.01309,301,51942,477
1.23765E+18,209.3210135,0.126403973,19.44552,19.15587,18.82451,18.36976,18.17455,752,301,4,439,3.39026E+17,QSO,1.749765,301,51942,473
1.23765E+18,209.92326,0.14775241,19.41989,19.14362,19.00148,18.70847,18.71082,752,301,4,443,3.39038E+17,QSO,1.733751,301,51942,517
1.23765E+18,211.3037498,0.083923924,19.55278,19.09956,19.10658,18.74196,18.6603,752,301,4,452,3.4013E+17,QSO,0.5417845,302,51688,395
1.23765E+18,211.5844782,0.170885487,19.3789,19.09461,19.05236,18.81949,18.92203,752,301,4,454,3.40138E+17,QSO,1.564759,302,51688,422
1.23765E+18,215.5879088,0.132308574,19.57523,18.64261,18.6686,18.40276,18.20212,752,301,4,481,4.53875E+18,QSO,2.60114,4031,55604,890
1.23765E+18,161.3075532,-1.046361578,17.72604,17.4621,17.24036,17.21479,17.09174,756,301,1,304,4.26282E+18,QSO,0.9693318,3786,55563,594
1.23765E+18,161.3585111,-1.020013399,18.68765,18.61862,18.59058,18.50573,18.31973,756,301,1,304,3.09682E+17,QSO,2.093151,275,51910,215
1.23765E+18,162.1200426,-0.96306428,18.2861,18.11478,18.14232,18.02426,18.03402,756,301,1,309,3.09637E+17,QSO,1.741678,275,51910,51
1.23765E+18,162.305639,-1.003780829,19.18404,19.1997,19.1041,18.78402,18.68743,756,301,1,310,3.09625E+17,QSO,2.006571,275,51910,8
1.23765E+18,162.9643543,-0.854905185,15.92846,15.75834,15.68789,15.79105,15.2599,756,301,1,315,3.10817E+17,QSO,0.3589468,276,51909,251
1.23765E+18,163.0569778,-0.979022039,19.21506,18.41121,18.32756,18.30601,18.12276,756,301,1,315,4.31789E+18,QSO,2.684319,3835,55570,216
1.23765E+18,163.3969574,-0.865360114,19.33625,19.10618,18.84022,18.88604,18.81327,756,301,1,318,3.10786E+17,QSO,1.061694,276,51909,137
1.23765E+18,163.4702877,-0.981304007,18.9978,18.40489,17.94253,17.56832,17.47339,756,301,1,318,3.10787E+17,QSO,1.564207,276,51909,139
1.23765E+18,164.51317,-0.904222454,19.0634,18.96466,18.83459,18.65398,18.54942,756,301,1,325,3.11953E+17,QSO,1.955735,277,51908,285
1.23765E+18,165.2404497,-0.884579684,17.44763,17.40266,17.50672,17.52596,17.11701,756,301,1,330,4.31902E+18,QSO,0.3788754,3836,55302,258
1.23765E+18,165.281803,-0.989470193,19.00821,18.81989,18.76197,18.49328,18.55766,756,301,1,330,3.1193E+17,QSO,1.735306,277,51908,204
1.23765E+18,165.9367008,-0.850757851,18.78444,18.68543,18.67734,18.44476,18.36081,756,301,1,335,3.11891E+17,QSO,1.72093,277,51908,59
1.23765E+18,166.3882286,-0.980032049,18.87612,18.73602,18.68644,18.42043,18.36785,756,301,1,338,3.13079E+17,QSO,1.739622,278,51900,286
1.23765E+18,166.6323814,-0.881213638,16.39398,16.22292,16.42408,16.38773,16.20318,756,301,1,339,4.24822E+18,QSO,0.4237695,3773,55240,710
1.23765E+18,167.1615201,-0.926036092,19.07418,18.58641,18.00492,17.77501,17.75912,756,301,1,343,3.13034E+17,QSO,1.802212,278,51900,123
1.23765E+18,167.5933066,-0.929044553,19.10832,18.87219,18.53382,18.35899,18.08469,756,301,1,346,3.13012E+17,QSO,0.2572901,278,51900,42
1.23765E+18,167.6675435,-0.881836702,19.27553,19.22455,19.17879,19.00458,18.92875,756,301,1,346,3.13015E+17,QSO,1.941778,278,51900,55
1.23765E+18,167.7525295,-0.893032639,17.82171,16.18506,15.35982,14.81807,14.51594,756,301,1,347,3.13011E+17,QSO,0.09042711,278,51900,41
1.23765E+18,168.0836552,-0.858146667,19.24193,18.90892,18.79272,18.58503,18.66214,756,301,1,349,3.13003E+17,QSO,1.512699,278,51900,9
1.23765E+18,168.1071965,-0.850439076,18.78107,18.6744,18.59999,18.36688,18.38834,756,301,1,349,3.13004E+17,QSO,1.821192,278,51900,13
1.23765E+18,168.4911398,-0.912766677,18.63018,18.47681,18.12842,17.9927,17.93019,756,301,1,352,3.14198E+17,QSO,1.149401,279,51984,260
1.23765E+18,169.1037278,-1.038752643,19.29859,18.96264,19.10181,18.89209,18.59282,756,301,1,356,3.14161E+17,QSO,0.4455388,279,51984,126
1.23765E+18,171.3301223,-1.037474445,19.53446,19.3982,19.16992,19.16776,19.22043,756,301,1,371,3.67144E+17,QSO,1.109752,326,52375,367
1.23765E+18,172.0238531,-0.980816697,18.5848,18.49453,18.30756,18.2532,17.8149,756,301,1,375,3.16416E+17,QSO,0.2845678,281,51614,137
1.23765E+18,172.1189345,-0.849539218,18.81918,18.8548,18.67842,18.7038,18.8817,756,301,1,376,3.16403E+17,QSO,1.180429,281,51614,91
1.23765E+18,172.1596732,-0.969479791,19.47781,19.33666,19.0041,18.89204,19.00081,756,301,1,376,3.16404E+17,QSO,1.36804,281,51614,94
1.23765E+18,172.3983224,-0.892245482,19.2953,19.18602,19.18688,18.98961,19.02869,756,301,1,378,3.16392E+17,QSO,1.696456,281,51614,52
1.23765E+18,173.5475773,-0.927206547,19.35904,19.1104,19.00807,18.86068,18.75383,756,301,1,386,4.25042E+18,QSO,2.146653,3775,55207,542
