objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.24E+18,58.03838266,0.117741601,22.44247,20.96329,20.00247,19.47096,19.38536,109,301,4,156,1.84E+18,GALAXY,0.2358172,1633,52998,598
1.24E+18,198.4881114,0.027605611,20.21311,19.2002,19.16438,19.21815,19.23283,752,301,4,367,3.29E+18,STAR,0.000562424,2926,54625,101
1.24E+18,153.3002399,1.247054305,18.0561,16.80105,16.12383,15.70936,15.44995,756,301,6,250,5.65E+17,GALAXY,0.10539,502,51957,58
1.24E+18,149.6134699,0.382478783,18.24147,16.36091,15.51062,15.09205,14.76688,756,301,4,226,3.02E+17,GALAXY,0.05647835,268,51633,495
1.24E+18,144.0495067,0.510030667,20.06698,18.29247,17.13614,16.63122,16.23673,1239,301,5,158,5.36E+17,GALAXY,0.1489189,476,52314,459
1.24E+18,48.1969454,-7.48166538,20.53596,20.40204,20.34182,20.00074,19.94332,1045,301,3,94,5.17E+17,QSO,1.731125,459,51924,197
1.24E+18,147.5829905,0.309698909,24.23205,21.81978,20.14295,19.25173,18.83711,756,301,4,212,3.01E+17,GALAXY,0.460351,267,51608,395
1.24E+18,80.52922931,3.147786187,18.60701,17.1221,16.47735,16.2485,16.14234,994,301,2,22,8.18E+18,QSO,5.550322,7261,56603,565
1.24E+18,162.1936111,0.223653293,24.37416,21.93242,21.49553,21.55928,22.52769,756,301,4,310,4.32E+18,QSO,3.252738,3834,56014,970
1.24E+18,191.7998116,0.187785414,20.7468,19.56212,18.80167,18.37352,18.3382,752,301,4,322,3.28E+17,GALAXY,0.1286028,291,51928,637
1.24E+18,138.4096111,-1.11907949,22.14369,20.71142,20.4432,20.38334,20.38083,1239,301,1,120,4.26E+18,QSO,2.750402,3780,55240,984
1.24E+18,245.8951381,-0.459209559,20.63297,18.63529,17.62467,17.15588,16.81326,745,301,2,582,4.10E+17,GALAXY,0.09273437,364,52000,226
1.24E+18,224.3551616,60.41543977,19.46181,18.60188,18.30383,18.23145,18.19877,1345,301,6,484,7.86E+18,STAR,0.000386356,6982,56444,282
1.24E+18,188.2050492,0.085289652,20.44524,19.56472,19.34799,19.26105,19.17252,752,301,4,298,3.29E+18,STAR,0.000826482,2920,54562,432
1.24E+18,180.7975346,64.77101465,25.10859,21.74574,20.15599,19.33494,18.93994,1302,301,3,364,8.01E+18,GALAXY,0.5253436,7112,56666,973
1.24E+18,185.2807974,0.047531708,19.53852,19.139,18.55866,18.17328,17.99881,752,301,4,279,3.24E+17,QSO,0.1572411,288,52000,544
1.24E+18,123.9607572,45.65407917,17.20725,15.92716,15.25616,14.85844,14.54973,1331,301,3,135,4.94E+17,GALAXY,0.04346082,439,51877,617
1.24E+18,162.0998175,-0.884226687,19.61218,18.46558,17.53924,17.12009,16.75802,756,301,1,309,3.10E+17,GALAXY,0.2253477,275,51910,50
1.24E+18,123.8841725,46.99420517,21.96275,21.35008,21.30986,20.86475,20.7944,1331,301,5,142,8.31E+18,QSO,1.599746,7378,56715,249
1.24E+18,192.4419073,1.020352682,22.09974,21.07218,20.93355,20.86438,20.51546,752,301,6,326,4.33E+18,QSO,1.27066,3850,55575,520
1.24E+18,8.698606436,13.82148387,19.60078,19.20185,19.24758,19.00349,19.02196,1035,301,1,22,4.71E+17,QSO,0.5983038,418,51817,282
1.24E+18,26.40324868,14.92818307,18.09431,17.87794,17.65627,17.63947,17.66157,1035,301,6,136,5.78E+18,QSO,1.14872,5130,55835,55
1.24E+18,148.9483249,0.792266619,19.85375,18.03268,17.64109,17.38043,17.24945,756,301,5,221,5.63E+17,GALAXY,0.08077468,500,51994,243
1.24E+18,187.9517942,0.171167753,20.41084,18.49506,17.5364,17.11186,16.78201,752,301,4,296,3.26E+17,GALAXY,0.1140674,289,51990,638
1.24E+18,194.3109707,0.127571127,23.96234,21.82399,20.53511,19.58899,19.12149,752,301,4,339,4.33E+18,GALAXY,0.4705612,3850,55575,899
1.24E+18,150.2184064,0.261476415,20.05125,18.20983,17.26603,16.84776,16.51392,756,301,4,230,3.02E+17,GALAXY,0.09253942,268,51633,598
1.24E+18,40.27292652,0.606063786,21.52482,19.137,17.77446,17.22886,16.89281,109,301,5,37,4.11E+18,GALAXY,0.2178438,3650,55244,764
1.24E+18,220.3376748,-0.75953957,17.87141,16.70095,16.11312,15.65448,15.44565,752,301,2,513,3.47E+17,GALAXY,0.07990022,308,51662,302
1.24E+18,186.2451415,0.005975095,25.66552,22.73722,21.40406,21.51183,21.19784,752,301,4,285,4.33E+18,GALAXY,0.2391608,3847,55588,318
1.24E+18,155.4578025,-0.169258688,20.55912,18.48466,17.52135,17.01995,16.6604,756,301,3,265,3.06E+17,GALAXY,0.09249837,272,51941,266
1.24E+18,22.17990073,13.54468026,20.49443,18.6955,17.50122,16.99632,16.64884,1035,301,2,109,4.77E+17,GALAXY,0.1699858,424,51893,2
1.24E+18,147.7792915,0.22629139,18.9379,18.07063,17.7687,17.47927,17.428,756,301,4,213,3.01E+17,GALAXY,0.07421976,267,51608,438
1.24E+18,185.0530442,-1.856900248,23.8513,21.81569,21.38085,21.14593,21.01781,1140,301,5,215,4.25E+18,QSO,0.9446991,3777,55210,896
1.24E+18,172.3373961,64.72732267,22.05401,21.56705,21.63937,21.31249,21.31883,1302,301,4,341,8.01E+18,QSO,0.6500047,7114,56748,306
1.24E+18,184.3144527,0.162491263,21.45898,18.95618,17.49441,16.39046,15.78573,752,301,4,272,3.64E+17,STAR,1.92E-05,323,51615,630
1.24E+18,137.6673787,0.553087411,23.40986,23.84296,20.89166,19.74962,19.19209,1239,301,5,116,4.30E+18,GALAXY,0.6603101,3818,55532,987
1.24E+18,152.4393688,0.395772093,19.90895,17.92974,16.9681,16.53369,16.18426,756,301,4,245,3.04E+17,GALAXY,0.09746978,270,51909,474
1.24E+18,168.8589294,64.45384519,21.27975,20.15836,19.88279,19.65908,19.37513,1302,301,4,330,8.01E+18,QSO,2.763133,7110,56746,317
1.24E+18,184.0306193,-2.238253714,17.86776,16.60404,15.89006,15.46714,15.21972,1140,301,4,208,3.74E+17,QSO,0.1006098,332,52367,639
1.24E+18,234.0908072,0.57051826,19.58449,18.24557,17.45923,17.02779,16.70487,752,301,5,605,3.55E+17,GALAXY,0.1386025,315,51663,428
1.24E+18,126.7198425,48.4121391,20.43302,19.10461,18.5856,18.42902,18.28416,1345,301,3,132,3.57E+18,STAR,-5.67E-05,3174,54821,522
1.24E+18,178.3072781,-2.26341439,22.15723,21.73311,21.63576,21.72167,21.34199,1140,301,4,170,4.27E+18,QSO,1.514065,3790,55208,2
1.24E+18,219.977771,0.593665243,22.5623,21.62767,20.42616,19.45984,18.79955,752,301,5,510,4.53E+18,GALAXY,0.5555773,4022,55352,551
1.24E+18,196.2761261,0.021787297,24.33578,22.14519,20.59261,19.6367,19.12309,752,301,4,352,4.56E+18,GALAXY,0.628112,4051,55337,841
1.24E+18,226.3134379,0.452933088,20.13701,19.87881,19.47398,19.40137,19.34585,752,301,5,553,6.07E+17,QSO,1.159178,539,52017,50
1.24E+18,218.3468477,-0.794494427,21.49808,18.91603,17.49551,16.99743,16.60042,752,301,2,500,3.45E+17,GALAXY,0.228619,306,51637,99
1.24E+18,57.59893187,0.063616981,22.81235,21.48987,20.04629,19.59547,18.99735,109,301,4,153,1.84E+18,GALAXY,0.2418127,1633,52998,502
1.24E+18,146.5523146,0.286971028,22.50905,21.7812,20.56547,19.77019,19.21207,756,301,4,205,4.31E+18,QSO,5.588286,3827,55565,599
1.24E+18,128.9759057,49.78497374,20.98902,20.80527,20.53309,20.61408,20.48643,1331,301,3,171,8.23E+18,QSO,1.268617,7311,57038,412
1.24E+18,192.7154163,0.088572847,21.90975,20.89949,20.61509,20.49442,20.10192,752,301,4,328,4.33E+18,STAR,0.001038793,3850,55575,476
1.24E+18,198.9010429,1.247194628,21.66154,21.35838,21.42853,21.3669,20.59982,756,301,6,555,4.51E+18,QSO,1.695043,4004,55321,746
1.24E+18,19.73623829,14.78017991,17.65689,16.58547,16.19116,16.03416,15.99483,1043,301,4,129,4.77E+17,STAR,-0.000126477,424,51893,347
1.24E+18,142.1344851,58.40954782,19.04761,18.15117,17.83382,17.69068,17.64062,1345,301,5,223,9.23E+18,STAR,-9.88E-06,8198,57374,6
1.24E+18,234.0944428,0.008796552,19.27563,18.11327,17.31819,16.86258,16.60673,752,301,4,605,4.09E+17,QSO,0.1331946,363,51989,632
1.24E+18,50.24264162,-6.705437191,20.62434,20.45181,20.53745,20.27748,20.05303,1045,301,4,108,5.18E+17,QSO,1.755017,460,51924,423
1.24E+18,71.23719529,-0.135965029,21.03842,20.49499,20.52262,20.45515,20.49924,259,301,3,431,8.97E+17,QSO,2.395305,797,52263,271
1.24E+18,58.70159491,0.071258248,22.18452,20.8227,19.6452,19.0133,18.47615,109,301,4,161,1.84E+18,GALAXY,0.2688016,1633,52998,625
1.24E+18,184.0542661,64.79416951,23.00504,22.17231,20.70211,19.7371,19.13473,1302,301,3,374,7.85E+18,GALAXY,0.5108222,6975,56720,210
1.24E+18,198.8971369,-0.060851196,20.49222,19.12668,18.63708,18.46911,18.43216,1334,301,3,15,3.72E+18,STAR,5.26E-05,3307,54970,301
1.24E+18,188.1790775,-0.154572011,23.38358,21.84163,21.63653,21.81666,21.54642,756,301,3,483,4.33E+18,QSO,2.328386,3848,55647,428
1.24E+18,28.3616462,14.85398571,24.49536,22.27738,20.53305,19.30754,18.81742,1035,301,6,148,5.77E+18,GALAXY,0.6846324,5123,55841,46
1.24E+18,177.6006144,64.68904322,23.75642,23.13369,21.06047,19.89927,19.37772,1302,301,3,355,8.01E+18,GALAXY,0.5993643,7112,56666,355
1.24E+18,155.8528432,-0.165606488,19.27058,18.17954,17.62054,17.24121,17.02961,756,301,3,267,3.06E+17,GALAXY,0.09317704,272,51941,183
1.24E+18,160.5177999,-0.191950403,19.40082,18.35512,17.60978,17.24324,16.97175,756,301,3,298,3.09E+17,GALAXY,0.1141827,274,51913,153
1.24E+18,149.2168793,1.048603637,23.67203,22.1576,20.38299,19.32712,18.88188,756,301,6,223,4.31E+18,GALAXY,0.5412581,3828,55539,795
1.24E+18,221.4424045,0.104650298,19.22478,18.77688,18.83614,18.67708,18.6999,752,301,4,520,3.47E+17,QSO,0.6112232,308,51662,478
1.24E+18,193.5273892,0.074840414,21.62923,20.80832,20.53599,20.42896,20.03861,752,301,4,334,4.33E+18,STAR,0.001117664,3850,55575,303
1.24E+18,189.0117805,0.395444587,18.83693,18.53396,18.42197,18.21961,18.31307,756,301,4,489,3.27E+17,QSO,1.57228,290,51941,479
1.24E+18,178.8981789,-1.542799362,19.35719,18.21557,18.40944,18.5576,18.74375,1231,301,6,64,3.72E+17,STAR,9.08E-05,330,52370,573
1.24E+18,182.7898635,-1.303569352,22.83121,20.28892,19.71751,19.54568,19.29756,1140,301,6,199,4.33E+18,QSO,3.448321,3845,55323,188
1.24E+18,139.893481,-0.503212333,22.54368,21.5644,21.45574,21.51881,21.7797,756,301,2,161,4.30E+18,QSO,2.511584,3821,55535,24
1.24E+18,21.13121368,14.16053353,21.45624,20.66376,20.6228,20.39311,20.02193,1035,301,3,102,5.79E+18,QSO,2.256505,5140,55836,334
1.24E+18,99.8426451,-0.19652562,24.73919,23.52609,21.82027,20.89299,20.26271,287,301,3,434,8.17E+18,QSO,4.025213,7258,56605,536
1.24E+18,125.9082379,-1.102768043,19.45462,18.2559,17.81758,17.64701,17.62759,1239,301,1,37,1.30E+18,STAR,4.09E-05,1154,53083,201
1.24E+18,164.1306024,-0.066984244,19.58216,17.98366,17.01338,16.57115,16.218,756,301,3,323,3.11E+17,GALAXY,0.1298663,276,51909,72
1.24E+18,202.0273582,0.069326081,18.98317,17.05936,16.11063,15.68803,15.34374,752,301,4,390,3.34E+17,GALAXY,0.08299268,297,51959,152
1.24E+18,20.1884075,14.79277615,26.37104,23.63553,21.36517,20.08192,19.56265,1043,301,4,132,5.26E+18,GALAXY,0.5984135,4668,56211,801
1.24E+18,20.58166022,14.19961118,19.8181,19.66898,19.42379,19.19148,19.05466,1035,301,3,98,4.77E+17,QSO,1.390597,424,51893,181
1.24E+18,143.9621276,0.664973493,19.77702,19.40005,19.2173,19.32088,19.10508,756,301,5,188,4.31E+18,QSO,0.8177814,3825,55533,963
1.24E+18,158.6496659,0.316535408,23.72429,22.22719,20.48403,19.51834,18.9047,756,301,4,286,4.32E+18,GALAXY,0.5006982,3833,55290,655
1.24E+18,212.5769442,-0.683165925,18.06075,17.93504,17.77963,17.85904,17.93272,752,301,2,461,3.40E+17,QSO,1.075157,302,51688,114
1.24E+18,152.9160851,0.677643937,20.01111,19.73104,19.72769,19.63425,19.70578,756,301,5,248,5.65E+17,QSO,1.70746,502,51957,124
1.24E+18,140.0158366,0.489743674,23.11071,20.22203,18.59347,17.9772,17.68579,1239,301,5,131,4.30E+18,GALAXY,0.3093842,3823,55534,512
1.24E+18,55.42610314,-5.344184825,21.94393,20.85972,19.41044,18.81222,18.47367,1045,301,6,143,1.84E+18,GALAXY,0.3037955,1631,54469,442
1.24E+18,152.6407653,-0.186118834,19.83132,18.5123,17.64471,17.18414,16.83126,756,301,3,246,3.04E+17,GALAXY,0.1481426,270,51909,177
1.24E+18,127.0816845,-1.249097487,20.61517,19.55691,19.3051,19.2111,19.24588,1239,301,1,45,1.30E+18,STAR,0.000415128,1154,53083,44
1.24E+18,179.0651746,65.26837507,21.51376,21.19986,20.98534,21.03846,20.98753,1302,301,4,360,8.01E+18,QSO,2.616877,7112,56666,842
1.24E+18,121.7084872,0.874751415,23.15607,22.95075,20.89328,19.71096,19.10471,308,301,5,103,5.34E+18,GALAXY,0.772647,4745,55892,933
1.24E+18,169.103576,-1.343377576,17.38263,16.49728,16.13437,16.02283,15.98079,1140,301,6,108,4.27E+18,STAR,0.000742235,3788,55246,884
1.24E+18,125.3500106,47.12672942,22.62354,22.18753,21.0469,20.49531,19.74143,1345,301,3,122,8.25E+18,GALAXY,0.5596229,7325,56717,545
1.24E+18,178.6405876,-1.59152477,21.60953,21.11271,20.97908,20.97161,20.5731,1231,301,6,63,4.25E+18,STAR,-0.000723774,3776,55209,570
1.24E+18,169.0587314,64.48723366,20.30943,19.37116,19.00662,18.89598,18.92523,1302,301,4,331,3.74E+18,STAR,-0.000877147,3325,54942,400
1.24E+18,199.1726209,-0.240370046,20.51432,19.88373,19.65652,19.64274,19.55054,752,301,3,371,4.51E+18,QSO,2.347183,4004,55321,228
1.24E+18,147.1368411,0.307175887,22.51983,21.10376,20.61979,19.69028,19.41105,756,301,4,209,4.31E+18,GALAXY,0.8367897,3827,55565,735
1.24E+18,44.56133442,-8.68299754,22.03812,21.21193,20.77972,20.34764,19.79924,1045,301,1,69,7.95E+18,QSO,1.036825,7059,56592,164
1.24E+18,149.821067,1.153465114,19.87268,18.2436,17.46629,17.08575,16.79616,756,301,6,227,3.02E+17,GALAXY,0.07980989,268,51633,571
1.24E+18,184.6484956,0.075789186,20.34015,19.36345,19.19878,19.16468,19.30686,752,301,4,274,2.89E+18,STAR,-0.000233344,2568,54153,344
1.24E+18,140.8041201,0.552719964,23.95552,22.51154,20.64643,19.51749,19.13161,1239,301,5,136,4.30E+18,GALAXY,0.5679679,3823,55534,687
1.24E+18,235.6775307,0.585049566,16.30312,15.07134,14.84544,14.78,14.77517,752,301,5,615,3.85E+17,STAR,-0.000608538,342,51691,357
1.24E+18,223.5340646,-0.901700514,22.42043,21.93624,21.75235,21.75843,21.61127,756,301,1,719,4.53E+18,QSO,1.230222,4019,55363,310
1.24E+18,212.3584427,-0.237522527,19.90446,19.52454,19.26397,18.95031,18.80376,752,301,3,460,3.40E+17,QSO,0.4678708,302,51688,151
1.24E+18,28.08388915,13.05678504,20.14357,19.17916,18.85809,18.6947,18.62525,1035,301,2,148,5.25E+18,STAR,-0.0008851,4659,55587,870
1.24E+18,27.88785062,14.26046123,17.38382,16.03195,15.5208,15.34941,15.25679,1043,301,4,182,2.14E+18,STAR,-0.000364762,1898,53260,587
1.24E+18,161.3243118,0.217778202,22.03624,21.27992,20.76506,20.3115,19.75743,756,301,4,304,4.32E+18,QSO,0.4529071,3834,56014,860
1.24E+18,197.2137451,1.247757023,22.50254,21.04154,20.87495,20.81448,20.77934,756,301,6,544,4.56E+18,QSO,3.04227,4052,55589,862
1.24E+18,195.4476238,-0.290306637,23.04967,21.1147,20.97867,21.01692,20.75092,752,301,3,347,4.56E+18,QSO,2.948919,4051,55337,612
1.24E+18,260.3757156,26.56719523,17.75609,16.82918,16.56958,16.47749,16.44697,1345,301,1,762,1.10E+18,STAR,-0.000826093,979,52427,65
1.24E+18,189.6037702,0.30960702,19.94847,19.53478,19.28216,19.05141,18.82923,756,301,4,493,4.33E+18,QSO,2.166664,3848,55647,896
1.24E+18,172.7946456,-2.148640875,19.97785,20.0621,19.7954,19.69186,19.80479,1140,301,4,133,3.67E+17,QSO,1.253783,326,52375,594
1.24E+18,177.3654107,-2.579903696,20.02352,19.50591,19.54234,19.59323,19.44311,1140,301,3,163,4.27E+18,QSO,2.462177,3790,55208,178
1.24E+18,199.1086312,-0.147902029,19.95527,18.3054,17.29341,16.84253,16.47528,1334,301,3,16,3.32E+17,GALAXY,0.1383027,295,51985,77
1.24E+18,166.4783122,-0.447759505,24.43717,22.49698,21.09734,20.13539,19.6319,756,301,2,338,4.32E+18,GALAXY,0.5066045,3836,55302,4
1.24E+18,207.589107,-1.063119327,23.89629,21.54445,21.3124,21.5392,21.49911,752,301,1,428,4.55E+18,QSO,3.007578,4044,55359,902
1.24E+18,25.39029032,13.36565138,22.58731,22.08423,20.2982,19.47413,19.10333,1035,301,2,130,5.24E+18,GALAXY,0.520719,4658,55592,467
1.24E+18,24.19825825,13.92455805,20.62578,20.37844,20.23726,19.9649,19.95439,1035,301,3,122,4.80E+17,QSO,1.739422,426,51882,228
1.24E+18,241.8783446,0.09217202,19.70622,19.353,19.11332,18.93901,18.49704,752,301,4,657,3.87E+17,QSO,0.3958489,344,51693,631
1.24E+18,229.0297903,-0.262194443,19.45548,19.00849,18.72033,18.42557,18.49644,752,301,3,571,3.51E+17,QSO,1.490421,312,51689,227
1.24E+18,188.0645476,-2.672174316,21.18161,20.78432,20.77682,20.84298,20.76949,1140,301,3,235,4.27E+18,QSO,2.260035,3792,55212,48
1.24E+18,194.1318641,-1.834320771,23.88773,22.37605,21.20467,19.95028,19.98168,1140,301,5,275,4.25E+18,QSO,1.426361,3779,55222,15
1.24E+18,172.7968885,-0.004124099,20.14253,19.23116,18.91658,18.81743,18.77738,756,301,3,381,3.64E+18,STAR,0.000718591,3233,54891,577
1.24E+18,167.5750664,1.071089426,19.8399,18.92686,18.61049,18.52542,18.48129,756,301,6,346,4.32E+18,STAR,-6.67E-05,3837,55572,818
1.24E+18,169.63722,-0.868687829,21.25355,20.56753,20.56646,20.3265,20.06344,756,301,1,359,4.25E+18,QSO,2.229206,3774,55244,546
1.24E+18,171.0074689,-3.553452243,18.51729,18.4175,18.11558,17.88941,17.72068,1231,301,1,12,3.67E+17,QSO,0.2455314,326,52375,286
1.24E+18,223.2260575,-0.807255594,21.92001,17.9121,16.32415,15.59496,15.18133,752,301,2,532,3.73E+18,STAR,0.000131047,3314,54970,308
1.24E+18,196.4803484,0.396468674,19.73825,19.79833,20.31524,20.61519,20.13812,745,301,4,252,3.31E+17,STAR,0.000118233,294,51986,423
1.24E+18,124.3726511,45.93258668,24.00296,23.79211,21.31039,19.62601,18.80132,1331,301,3,138,4.16E+18,STAR,7.38E-05,3692,55186,293
1.24E+18,144.5528061,-0.591975119,21.52466,20.83921,20.61026,20.36274,20.0407,756,301,2,192,4.31E+18,QSO,1.883888,3826,55563,418
1.24E+18,150.0908807,0.834943928,22.00389,19.39317,18.05591,17.53724,17.21395,756,301,5,229,3.23E+18,STAR,0.000870147,2867,54479,524
1.24E+18,221.8792653,-0.355245413,23.32891,22.02777,21.99804,22.18728,20.86608,752,301,3,523,4.53E+18,QSO,2.257975,4022,55352,116
1.24E+18,125.0769001,46.71079328,20.8656,20.51731,20.60209,20.35076,20.19493,1331,301,3,144,8.25E+18,QSO,2.169195,7328,56715,952
1.24E+18,11.68327267,14.15876701,22.44739,22.04522,21.90408,22.07865,21.871,1035,301,2,41,6.98E+18,QSO,2.323181,6203,56266,360
1.24E+18,172.7941512,-0.13376386,23.33611,21.64055,19.98388,19.21464,18.81464,756,301,3,380,3.64E+18,STAR,1.01E-05,3233,54891,579
1.24E+18,187.9739806,0.184403285,16.22078,15.3068,15.06621,15.01012,14.98462,752,301,4,297,3.26E+18,STAR,0.000212724,2895,54567,347
1.24E+18,234.0346079,53.26757768,23.06887,20.67729,18.93817,18.25138,17.81672,1345,301,1,541,6.94E+17,GALAXY,0.4070959,616,52442,281
1.24E+18,150.6189167,0.266237171,22.3448,22.10069,20.69248,19.75972,19.13811,756,301,4,232,4.31E+18,GALAXY,0.668874,3829,55300,654
1.24E+18,8.723984982,14.31557666,20.41234,20.22284,20.18965,19.96574,20.02633,1035,301,2,22,4.71E+17,QSO,1.680426,418,51817,256
1.24E+18,184.8635981,0.143469363,18.38848,17.00188,16.37884,16.16978,16.0124,752,301,4,276,2.88E+18,STAR,0.000135947,2558,54140,341
1.24E+18,232.461007,54.22185314,20.4012,17.89907,16.99193,16.57659,16.25763,1345,301,1,533,6.94E+17,GALAXY,0.07363598,616,52442,344
1.24E+18,234.0695244,0.526663933,19.09858,17.97219,17.30184,16.94398,16.66336,752,301,5,605,3.55E+17,GALAXY,0.111321,315,51663,424
1.24E+18,123.4278032,0.918311466,20.12323,19.0484,18.74583,18.61365,18.58687,308,301,5,114,2.34E+18,STAR,0.000253463,2077,53846,411
1.24E+18,172.9396036,-2.629716389,23.28188,21.48885,19.99548,19.21769,18.78756,1140,301,3,134,4.27E+18,QSO,0.501829,3789,55269,211
1.24E+18,227.3723579,0.518608625,24.96772,21.9287,20.26343,19.41305,18.9633,752,301,5,560,4.52E+18,GALAXY,0.472213,4014,55630,559
1.24E+18,235.803226,0.495354921,22.98809,21.95495,20.30883,19.47381,20.96872,752,301,5,616,4.57E+18,GALAXY,0.4323872,4055,55359,401
1.24E+18,145.9954917,0.440286064,22.55997,21.86116,21.73865,21.65572,22.05921,1239,301,5,171,4.31E+18,QSO,0.3101463,3826,55563,926
1.24E+18,180.7261919,-0.546554927,18.62246,17.67892,17.30686,17.16851,17.13837,756,301,2,433,3.26E+18,STAR,1.83E-05,2892,54552,195
1.24E+18,161.1981592,-0.506449336,22.36933,21.00206,20.83544,20.66432,20.70979,756,301,2,303,4.32E+18,STAR,0.000505802,3834,56014,230
1.24E+18,157.533579,-3.184461652,23.35426,20.56895,19.85846,20.78442,19.42629,1140,301,1,31,4.26E+18,STAR,0.000490906,3785,55241,374
1.24E+18,56.53607966,0.889746224,20.68697,20.36523,20.23153,19.96673,19.89363,109,301,6,146,1.20E+18,QSO,1.72036,1062,52619,614
1.24E+18,247.9992702,1.215437651,19.45591,18.42202,18.07938,17.94658,17.88251,745,301,6,596,3.92E+17,STAR,-0.000115725,348,51671,369
1.24E+18,196.9669163,-1.708464905,18.6501,17.5121,16.71466,16.88783,16.76736,1140,301,5,294,3.83E+17,STAR,-1.25E-05,340,51990,354
1.24E+18,155.0049027,0.821118891,18.94543,19.02759,19.32679,19.68029,19.87423,756,301,5,262,3.05E+17,QSO,1.205194,271,51883,579
1.24E+18,206.5543541,-0.720747703,25.22304,21.26028,19.49335,18.74841,18.29982,752,301,2,421,4.55E+18,GALAXY,0.4448554,4040,55605,490
1.24E+18,19.27161228,15.49216578,19.40068,19.216,19.20137,18.94012,18.84989,1035,301,6,89,5.79E+18,QSO,1.844539,5138,55830,776
1.24E+18,217.623335,-0.668507255,21.96906,21.20359,19.66895,18.61734,18.04487,752,301,2,495,4.54E+18,GALAXY,0.5588375,4028,55621,1
1.24E+18,218.7731838,-0.68798038,19.13739,17.97111,17.36914,16.99072,16.7819,752,301,2,502,3.45E+17,GALAXY,0.10744,306,51637,14
1.24E+18,129.2134515,49.76905818,20.89717,20.36846,20.23082,20.27333,19.71345,1331,301,3,171,4.16E+18,QSO,2.488492,3696,55277,914
1.24E+18,155.8151759,-0.125655249,25.68994,23.06047,21.02525,19.6785,19.14176,756,301,3,267,4.31E+18,GALAXY,0.7457949,3831,55543,109
1.24E+18,121.1130128,46.88129254,22.33595,21.37624,21.00098,21.02764,20.77545,1350,301,4,116,4.14E+18,STAR,-0.000530185,3681,55243,74
1.24E+18,120.5178468,43.78993673,23.119,21.91734,20.58227,19.52386,18.90319,1331,301,5,115,5.10E+18,GALAXY,0.788619,4526,55559,339
1.24E+18,210.4817365,-0.669466464,23.91556,22.22555,20.72005,19.93112,19.7042,752,301,2,447,4.55E+18,GALAXY,0.4431024,4037,55631,223
1.24E+18,217.0294747,-0.783950797,21.96228,21.13492,21.13091,20.94025,21.02832,752,301,2,491,4.54E+18,STAR,9.52E-05,4028,55621,96
