#Table1
objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237645942905831562,57.9434578359308,0.0596777776294939,16.93513,15.38514,14.69812,14.43655,14.32276,109,301,4,155,1398517266550646784,STAR,0.0001166088,1242,52901,544
1237645942905569371,57.2816152115541,0.0187678781446029,16.47596,14.92695,14.55624,14.52711,14.1981,109,301,4,151,1398498574852974592,STAR,-0.0001421523,1242,52901,476
1237645941824356481,40.2721052362915,-0.642510253203777,19.24055,17.53154,16.87632,16.62847,16.48699,109,301,2,37,1204744279872792576,STAR,-5.2202E-05,1070,52591,114
1237645943979114622,56.847420033144,0.875487663287027,17.85144,15.88613,14.90528,14.39902,14.00488,109,301,6,148,1398459267312281600,GALAXY,0.0393708,1242,52901,333
1237645943978917930,56.3158984684354,0.883089676448912,19.50733,17.10079,15.98618,15.54312,15.28806,109,301,6,145,3553515283618570240,STAR,1.603434E-05,3156,54792,637
1237645943978918017,56.400517581694,1.04752793297577,18.41657,17.23579,16.82497,16.68277,16.62843,109,301,6,145,1709283783385049088,STAR,-0.0001915039,1518,52937,610
1237645942905700448,57.6053752995322,0.0272751221291997,18.21873,15.95246,14.95636,14.59039,14.36437,109,301,4,153,1398503797533206528,STAR,-2.619098E-05,1242,52901,495
1237645942905700356,57.5121037051412,0.0848866324261686,18.83951,17.62928,17.09077,16.84065,16.70736,109,301,4,153,1838729563224434688,STAR,8.889643E-05,1633,52998,491
1237645942905438473,57.0253365783591,0.208844977398717,17.60645,16.16628,15.51308,15.15529,14.87411,109,301,4,149,1398488404370417664,GALAXY,0.0254747,1242,52901,439
1237645943978655754,55.7297084184944,0.903397606588703,17.33262,15.96454,15.42682,15.21006,15.09074,109,301,6,141,8254211197667831808,STAR,7.082114E-05,7331,56658,869
1237645943979507954,57.6747198791643,1.0407548582438,17.9766,16.00926,15.0054,14.50633,14.12062,109,301,6,154,1398514242893670400,GALAXY,0.0371233,1242,52901,533
1237645943978917921,56.3090189043224,0.862425533104148,18.38284,17.00201,16.46273,16.24901,16.14886,109,301,6,145,1709285982408304640,STAR,7.545306E-05,1518,52937,618
1237645943978918089,56.3389981358267,0.867872906385746,19.38053,17.54408,16.66972,16.23319,15.91902,109,301,6,145,468544541054494720,GALAXY,0.04000779,416,51811,619
1237645942905831442,57.8249986848664,0.215608938149461,17.68028,17.3205,17.16499,17.08666,17.03985,109,301,4,155,1398507645823903744,QSO,0.6822563,1242,52901,509
1237646381005668506,94.2407375188209,0.0510170770914302,16.6334,15.33541,15.28192,15.29874,15.30811,211,301,4,356,1417584997702854656,STAR,5.004932E-05,1259,52931,280
1237646381005668846,94.2675228806633,0.0585149303928563,18.22661,16.82083,16.25333,15.98214,15.81291,211,301,4,356,1417565206493554688,STAR,6.372426E-05,1259,52931,208
1237646381005669495,94.3565452808014,-0.00278893371289472,18.59911,17.11228,16.76596,16.62571,16.51045,211,301,4,356,1417582523801692160,STAR,0.0001349204,1259,52931,271
1237645943979769875,58.2876416241204,0.935633354210713,17.99822,16.70116,16.15869,15.92293,15.79447,109,301,6,158,1838762823451174912,STAR,5.389017E-05,1633,52998,612
1237645942905438495,57.0470524251956,0.0843042764797327,19.46927,18.18101,17.59062,17.25874,16.94567,109,301,4,149,1721601612033583104,GALAXY,0.03616738,1529,52930,366
1237646381006258294,95.5753806515265,0.070853985498966,18.56007,17.01038,16.75288,16.63557,16.5393,211,301,4,365,1417533320656349184,STAR,0.0002844487,1259,52931,92
1237646381006258321,95.5796094130089,0.167732835819509,18.38976,16.89575,16.66881,16.5541,16.44678,211,301,4,365,1417530846755186688,STAR,0.0001222642,1259,52931,83
1237646381006258399,95.5917446895621,0.0560585001144995,17.22018,16.05148,15.89751,15.85664,15.80273,211,301,4,365,1417533870412163072,STAR,0.0002137407,1259,52931,94
1237645943979770022,58.3871036581434,1.04258120027842,19.16978,17.0893,16.04692,15.55223,15.17684,109,301,6,158,1398535408492505088,GALAXY,0.07624648,1242,52901,610
1237645943979442303,57.5207596071562,0.974768687714362,19.41176,18.22642,17.49589,17.06814,16.81949,109,301,6,153,1398489229004138496,GALAXY,0.1641361,1242,52901,442
1237646381005602844,94.1282788640366,0.0491590963882021,16.72987,15.3393,15.23885,15.23008,15.20885,211,301,4,355,1417582798679599104,STAR,0.0002227984,1259,52931,272
1237646381005603164,94.1220577234517,0.165679026196802,18.96535,17.4443,17.08094,16.92622,16.9775,211,301,4,355,1417564106981926912,STAR,0.000136708,1259,52931,204
1237646381005603282,94.1381474853175,0.0683734003636236,19.06717,17.68141,17.09707,16.84113,16.69859,211,301,4,355,1417563832104019968,STAR,0.0002257851,1259,52931,203
1237646381005669248,94.3288210579495,0.138282613789744,18.84074,17.43964,16.91285,16.66529,16.50159,211,301,4,356,1417556960156346368,STAR,-1.081181E-06,1259,52931,178
1237645943978786819,56.0077770413538,0.958571203655379,17.4248,16.24015,15.79209,15.62851,15.54998,109,301,6,143,1709274437536212992,STAR,-5.316196E-05,1518,52937,576
1237645943978786835,56.0273305289854,0.93518095713511,19.23483,16.95602,15.92631,15.52998,15.30021,109,301,6,143,8254232638144573440,STAR,9.929312E-05,7331,56658,947
1237646381005800358,94.6376971512506,0.0787164407188497,17.33317,15.72944,15.4419,15.31774,15.20763,211,301,4,358,1417554761133090816,STAR,0.0001542373,1259,52931,170
1237646381005865504,94.7317162352634,0.00839757642596323,17.21242,15.77515,15.59563,15.55488,15.50647,211,301,4,359,1417547064551696384,STAR,0.0001465742,1259,52931,142
1237645943978787006,56.0424993194555,0.898082288365626,19.44818,18.0371,17.43207,17.19485,17.06161,109,301,6,143,8254232088388759552,STAR,-4.651027E-05,7331,56658,945
1237646382079805324,95.2660485186655,0.940066579409749,19.2549,17.47507,16.89113,16.61089,16.41017,211,301,6,362,1417637499383080960,STAR,0.0001299768,1259,52931,471
1237646381005931528,94.9573930429897,0.0944421048334652,18.81757,17.22987,16.9204,16.79213,16.68288,211,301,4,360,1417547339429603328,STAR,0.000249237,1259,52931,143
1237646381006193445,95.5397857669727,0.0201080467199067,17.75941,16.24223,16.01778,15.91599,15.80199,211,301,4,364,1417531946266814464,STAR,0.0001830079,1259,52931,87
1237646381006193701,95.5486702360268,0.173441283954512,18.63894,17.22945,16.98334,16.87726,16.77004,211,301,4,364,1417535244801697792,STAR,0.0001551232,1259,52931,99
1237646381006193717,95.5541606403032,0.0590357566952377,18.20386,16.72922,16.46629,16.35267,16.22986,211,301,4,364,1417532770900535296,STAR,0.0001746415,1259,52931,90
1237646379932581905,95.7242823603127,-0.827616882336658,19.48872,17.48968,16.54476,16.1746,15.91617,211,301,2,366,1417515178714490880,STAR,-1.762723E-05,1259,52931,26
1237646381006455943,96.1527030704086,0.0622869569626388,17.06233,15.58675,15.35137,15.26932,15.1855,211,301,4,368,1417511330423793664,STAR,0.0001627101,1259,52931,12
