objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.23765e+18,141.5765821,0.472580583,18.8449,17.35174,16.60627,16.123,15.83033,1239,301,5,142,5.34882e+17,GALAXY,0.07016639,475,51965,289
1.23765e+18,207.6680551,66.26658745,18.50718,18.26878,18.17234,17.99127,18.02709,1412,301,4,229,5.59723e+17,QSO,1.533925,497,51989,548
1.23765e+18,147.289011,62.93316014,16.28881,14.9888,14.49044,14.33169,14.25567,1350,301,5,261,2.68317e+18,STAR,-0.000387118,2383,53800,537
1.23765e+18,183.8160658,-1.024778556,19.40713,18.26656,17.65854,17.30355,17.0514,756,301,1,454,3.23145e+17,GALAXY,0.1204509,287,52023,42
1.23765e+18,241.3268989,-0.832151867,18.79798,17.43201,16.89351,16.67088,16.5531,752,301,2,653,3.88515e+17,STAR,9.17e-05,345,51690,290
1.23765e+18,201.7941471,67.53332689,17.04805,15.65977,15.19358,15.0454,14.99674,1350,301,6,412,2.75294e+18,STAR,-3.94e-05,2445,54573,405
1.23765e+18,181.1789803,-0.943162895,18.7885,17.87771,17.76461,17.74777,17.79008,756,301,1,437,3.25614e+18,STAR,-8.48e-05,2892,54552,128
1.23765e+18,174.6392519,-0.055438084,19.50801,17.74372,16.81825,16.40164,16.05646,756,301,3,393,3.17536e+17,GALAXY,0.1185552,282,51658,118
1.23765e+18,198.273948,1.990821947,19.44453,19.07607,18.98758,18.86995,18.64426,1458,301,2,491,4.51154e+18,QSO,2.021651,4007,55327,200
1.23765e+18,199.3531324,0.043714758,15.25174,15.7496,16.31116,16.70094,17.04476,752,301,4,373,4.50816e+18,STAR,-0.000271459,4004,55321,198
1.23765e+18,155.9180157,-0.061481421,19.51307,17.54918,16.57006,16.11872,15.77169,756,301,3,268,3.06299e+17,GALAXY,0.094426,272,51941,196
1.23765e+18,29.48477994,14.65299801,19.23299,17.39536,16.53862,16.11394,15.79066,1035,301,6,155,4.84305e+17,GALAXY,0.03310063,430,51877,612
1.23765e+18,209.4867038,-0.666855747,18.23204,16.45568,15.63056,15.19764,14.8788,752,301,2,440,3.38944e+17,GALAXY,0.06956718,301,51942,175
1.23765e+18,199.8735646,-0.532117664,19.37613,18.35946,18.07193,17.99271,17.91131,1334,301,2,22,4.50812e+18,STAR,0.001445086,4004,55321,72
1.23765e+18,259.195207,56.58928846,19.1263,17.82135,17.05154,16.64113,16.32567,1336,301,3,68,4.13309e+17,GALAXY,0.1167462,367,51997,377
1.23765e+18,227.0570929,61.21013454,19.0837,19.01235,19.09534,18.93156,18.93798,1412,301,4,295,6.88067e+17,QSO,1.851368,611,52055,518
1.23765e+18,245.9209825,0.628685311,19.16621,17.7159,16.79408,16.35458,16.00154,752,301,5,684,4.09944e+17,GALAXY,0.1208174,364,52000,422
1.23765e+18,182.7693141,-1.027644425,19.07908,17.94386,18.1167,18.28671,18.49903,756,301,1,447,3.72228e+18,STAR,-0.000431139,3306,54922,207
1.23765e+18,145.5411712,0.795448152,19.55193,18.33518,17.737,17.40774,17.24087,756,301,5,198,2.99578e+17,GALAXY,0.09888644,266,51630,323
1.23765e+18,173.2817063,-0.937879794,19.05616,17.87362,17.87674,18.021,18.1466,756,301,1,384,3.23929e+18,STAR,0.000622773,2877,54523,292
1.23765e+18,261.4354845,62.65103879,18.83738,18.74894,18.51738,18.48211,18.58428,1359,301,5,43,3.96345e+17,QSO,1.338201,352,51694,102
1.23765e+18,180.2511029,-1.389464563,18.83685,17.19854,16.45641,16.06058,15.78046,1140,301,6,183,3.72795e+17,GALAXY,0.03541545,331,52368,444
1.23765e+18,156.7876428,-0.03771701,18.1164,16.60579,15.8752,15.48047,15.17607,756,301,3,274,3.06266e+17,GALAXY,0.05606531,272,51941,78
1.23765e+18,206.976743,2.512715617,19.17231,18.90235,18.94081,18.8197,18.44314,1462,301,4,545,5.96832e+17,QSO,0.4172623,530,52026,383
1.23765e+18,199.5370299,0.393166506,19.51976,18.10477,17.50573,17.25303,17.14913,1334,301,4,19,3.72346e+18,STAR,0.000151949,3307,54970,393
1.23765e+18,193.2312102,-1.782926666,19.46806,19.04444,18.94229,19.13194,18.97948,1140,301,5,269,4.27182e+18,QSO,0.9802237,3794,55241,578
1.23765e+18,131.0903005,52.45261397,18.82656,17.82686,17.55809,17.36791,17.24067,1331,301,5,190,5.03386e+17,GALAXY,0.05659398,447,51877,394
1.23765e+18,242.6947258,50.02849406,17.77986,16.83773,16.52395,16.40664,16.39029,1345,301,5,582,7.01511e+17,STAR,-0.001632124,623,52051,275
1.23765e+18,239.3606352,-0.916689727,19.23879,17.49932,16.53521,16.09223,15.76121,745,301,1,538,3.86219e+17,GALAXY,0.03969949,343,51692,129
1.23765e+18,11.40871911,14.70283599,18.19686,16.65937,16.02999,15.76828,15.60928,1035,301,3,39,3.52636e+18,STAR,-8.92e-05,3132,54746,149
1.23765e+18,173.5017459,1.254920885,17.48627,16.39091,15.9957,15.85587,15.80108,756,301,6,385,3.22243e+18,STAR,1.61e-05,2862,54471,368
1.23765e+18,31.88114038,13.22954669,19.45281,19.20969,18.96363,18.73171,18.61263,1035,301,3,172,4.80766e+17,QSO,1.86359,427,51900,25
1.23765e+18,153.3277614,1.06815729,19.13091,17.72634,17.08864,16.71853,16.51603,756,301,6,250,5.65214e+17,GALAXY,0.0871662,502,51957,44
1.23765e+18,25.67034687,14.64446364,19.5682,19.44438,19.38754,19.11601,19.18291,1035,301,5,131,4.83103e+17,QSO,1.882276,429,51820,333
1.23765e+18,162.0176696,-0.57640739,18.77364,17.53109,16.97743,16.6258,16.41043,756,301,2,308,3.0965e+17,GALAXY,0.07662232,275,51910,100
1.23765e+18,196.2779619,0.3190456,19.08596,19.07237,19.08728,18.89943,18.84052,745,301,4,251,4.56126e+18,QSO,1.914007,4051,55337,872
1.23765e+18,125.8703148,48.47730919,19.50258,19.22785,19.15164,18.94419,18.86149,1331,301,5,155,8.30716e+18,QSO,1.708679,7378,56715,989
1.23765e+18,192.9420361,-1.800278678,19.33274,17.97262,17.34471,16.89363,16.67375,1140,301,5,267,3.79563e+17,GALAXY,0.08659529,337,51997,489
1.23765e+18,161.9959708,63.98869713,18.63593,17.72542,17.41928,17.32649,17.28528,1302,301,5,310,7.99855e+18,STAR,-0.000263635,7104,56711,556
1.23765e+18,215.3341469,-0.773905883,18.05222,17.573,17.58442,17.96936,17.81894,752,301,2,479,3.42294e+17,STAR,-0.000185248,304,51609,73
1.23765e+18,198.6186633,-0.061938239,19.00134,18.88837,18.50714,18.34313,18.35395,1334,301,3,13,3.32277e+17,QSO,1.48851,295,51985,496
1.23765e+18,255.755627,61.12021518,18.13983,17.71092,17.5196,17.51068,17.27616,1339,301,3,36,3.95241e+17,QSO,0.9596952,351,51695,181
1.23765e+18,187.4144413,-3.511075049,19.21005,18.06578,17.67068,17.523,17.47663,1140,301,1,230,3.76078e+17,STAR,0.000572563,334,51993,100
1.23765e+18,26.91388451,13.59288537,16.41554,15.03024,14.48665,14.30919,14.24229,1035,301,3,140,2.137e+18,STAR,-6.72e-05,1898,53260,143
1.23765e+18,167.3954448,1.191939427,18.36118,16.58584,15.78386,15.40607,15.1436,756,301,6,344,3.13123e+17,GALAXY,0.0648491,278,51900,448
1.23765e+18,170.3897309,-0.029802447,18.64731,17.21833,16.50061,16.08289,15.79686,756,301,3,364,3.15303e+17,GALAXY,0.06895068,280,51612,186
1.23765e+18,194.4933717,-1.535009171,19.19769,18.11731,17.43501,17.07137,16.84159,1231,301,6,169,3.8068e+17,GALAXY,0.1693985,338,51694,458
1.23765e+18,124.776414,47.50658933,19.01979,17.59295,17.01515,16.74488,16.62136,1331,301,5,147,3.57371e+18,STAR,-0.000557894,3174,54821,392
1.23765e+18,19.69277394,14.84988116,19.18577,17.4136,16.55899,16.1188,15.80959,1043,301,4,128,4.7642e+17,GALAXY,0.05275681,423,51821,598
1.23765e+18,172.8727233,0.830596697,18.98865,17.59628,17.02128,16.77982,16.63334,756,301,5,381,3.23931e+18,STAR,0.001048022,2877,54523,332
1.23765e+18,25.36874382,13.40614922,19.28757,18.08588,17.44984,17.03975,16.90682,1035,301,2,130,4.83098e+17,GALAXY,0.100708,429,51820,317
1.23765e+18,199.6265596,0.098292616,18.97833,17.91414,17.30535,16.88135,16.70584,752,301,4,374,3.33364e+17,GALAXY,0.1497523,296,51984,354
1.23765e+18,204.9125905,0.172710917,19.32435,19.21973,19.06963,18.75994,18.44706,752,301,4,410,3.35693e+17,QSO,2.123821,298,51955,635
1.23765e+18,25.10066723,14.38898102,18.64129,16.81856,15.99409,15.58161,15.31351,1043,301,4,164,4.79785e+17,GALAXY,0.05327614,426,51882,553
1.23765e+18,149.5554476,1.17146608,17.84916,16.56059,16.04874,15.84963,15.76703,756,301,6,225,3.55115e+18,STAR,-0.000114046,3154,54821,210
1.23765e+18,208.7790327,0.082162502,18.27328,16.40712,15.48229,15.01027,14.63705,752,301,4,436,3.39004e+17,GALAXY,0.06999305,301,51942,395
1.23765e+18,156.8520006,-0.201359107,19.20144,18.03407,17.66074,17.39079,17.30588,756,301,3,274,3.06265e+17,GALAXY,0.05642423,272,51941,72
1.23765e+18,245.1772475,0.516164657,17.26565,15.99065,15.33806,14.89804,14.63466,752,301,5,679,3.89724e+17,GALAXY,0.04720536,346,51693,591
1.23765e+18,244.3927613,0.533977545,19.55645,18.13828,17.37432,16.92766,16.58615,752,301,5,674,3.89694e+17,GALAXY,0.08567441,346,51693,484
1.23765e+18,28.87506034,14.67670382,19.21762,17.02946,16.15516,15.87958,15.7369,1035,301,6,152,3.50618e+18,STAR,8.83e-05,3114,54773,448
1.23765e+18,259.4517837,59.80573166,18.36362,18.06514,18.07583,18.15369,18.08358,1339,301,6,48,3.97615e+17,QSO,0.7638766,353,51703,627
1.23765e+18,160.9557867,0.768617398,19.28428,17.7489,17.16105,16.93917,16.85174,756,301,5,301,2.68986e+18,STAR,-7.48e-05,2389,54213,325
1.23765e+18,26.65573463,13.32354336,18.76235,16.56717,15.66111,15.34477,15.1891,1035,301,2,138,2.13699e+18,STAR,-6.13e-05,1898,53260,134
1.23765e+18,149.2990975,63.16948302,17.00435,16.73183,16.56243,16.66779,16.56429,1350,301,4,267,6.44248e+18,QSO,0.9173703,5722,56008,294
1.23765e+18,185.3039355,-0.864243897,17.2366,15.46573,14.68908,14.26708,13.96531,756,301,1,464,3.24273e+17,GALAXY,0.03944389,288,52000,50
1.23765e+18,165.0833026,-0.991198084,19.42913,17.52109,16.54752,16.11374,15.74206,756,301,1,329,3.1193e+17,GALAXY,0.1023552,277,51908,202
1.23765e+18,154.8251937,1.142630959,18.58222,17.22177,16.64602,16.31461,16.10627,756,301,6,260,5.66388e+17,GALAXY,0.07397179,503,51999,219
1.23765e+18,182.3929905,-0.851426601,18.8285,17.84087,17.54567,17.41444,17.4072,756,301,1,445,3.63735e+17,STAR,0.000205013,323,51615,253
1.23765e+18,255.7165193,62.60436895,19.01698,17.15719,16.22416,15.7512,15.40226,1336,301,4,26,3.95315e+17,GALAXY,0.05642635,351,51695,450
1.23765e+18,243.1794045,0.379983288,18.48285,16.57545,15.58563,15.09322,14.74033,745,301,4,564,3.88598e+17,GALAXY,0.04445201,345,51690,593
1.23765e+18,183.5631564,0.919869025,18.49606,18.33545,18.32575,18.2421,17.8706,752,301,6,267,3.6495e+17,QSO,0.3957586,324,51666,575
1.23765e+18,183.6828015,0.933185652,17.3507,16.10571,16.13367,16.16031,16.17935,752,301,6,268,3.72237e+18,STAR,0.000499144,3306,54922,531
1.23765e+18,166.3138346,0.273929422,15.51874,15.17917,15.40013,15.62131,15.87666,756,301,4,337,3.12038e+17,STAR,-8.84e-05,277,51908,596
1.23765e+18,25.11717626,13.38909313,17.95691,17.60577,17.59757,17.42985,17.33805,1035,301,2,128,4.79675e+17,QSO,0.4924303,426,51882,151
1.23765e+18,188.7591649,0.03764431,18.0092,16.8149,16.35628,16.15085,16.01649,752,301,4,302,3.2663e+17,GALAXY,0.02279919,290,51941,433
1.23765e+18,260.8186394,55.48572838,18.18372,17.10875,16.72512,16.55958,16.52977,1336,301,4,77,4.13255e+17,STAR,-0.000417486,367,51997,179
1.23765e+18,157.4828496,1.130785443,19.44,18.29766,17.74748,17.42278,17.24144,756,301,6,278,3.07485e+17,GALAXY,0.08839007,273,51957,417
1.23765e+18,166.5618227,0.820340276,18.925,17.9004,17.58048,17.44871,17.39876,756,301,5,339,5.7315e+17,STAR,0.000676472,509,52374,242
1.23765e+18,146.8856757,58.031128,19.55096,19.28593,19.36532,19.19491,19.21216,1331,301,1,259,9.22572e+18,QSO,0.5365017,8194,57401,338
1.23765e+18,235.4143881,0.557186636,19.43662,17.59132,16.57449,16.06407,15.6697,752,301,5,614,3.5481e+17,GALAXY,0.07204402,315,51663,550
1.23765e+18,132.969328,52.47581896,17.51538,16.44687,15.91753,15.55417,15.3431,1331,301,3,195,5.0343e+17,QSO,0.06448929,447,51877,554
1.23765e+18,258.3791153,61.11882359,19.55723,19.14791,19.04873,18.83636,18.80914,1339,301,6,39,3.95198e+17,QSO,1.689929,351,51695,27
1.23765e+18,241.6240346,0.583184063,19.25489,18.13605,17.67407,17.32889,17.12176,752,301,5,655,3.87474e+17,GALAXY,0.06284235,344,51693,597
1.23765e+18,6.194898486,-10.28639914,19.56565,19.51704,19.52497,19.28357,19.12288,1666,301,3,232,7.35262e+17,QSO,2.04409,653,52145,178
1.23765e+18,188.9915071,-1.568329105,19.01691,17.91935,17.24655,16.89452,16.62065,1231,301,6,132,3.77276e+17,GALAXY,0.1633068,335,52000,362
1.23765e+18,29.61832966,14.70217413,17.23088,16.07309,15.63039,15.47796,15.41381,1035,301,6,156,4.80849e+17,STAR,-0.000117432,427,51900,326
1.23765e+18,224.4692456,0.532670431,18.22791,17.03074,16.47815,16.24079,16.09382,752,301,5,540,3.73136e+18,STAR,0.000686585,3314,54970,470
1.23765e+18,179.672381,-3.377759309,17.90689,17.6769,17.57431,17.33274,17.3085,1140,301,1,179,3.72743e+17,QSO,1.576345,331,52368,255
1.23765e+18,131.6925294,-0.509175639,19.50312,19.32576,18.93945,18.74113,18.4698,756,301,2,106,5.25818e+17,QSO,0.2548001,467,51901,84
1.23765e+18,8.713508173,14.56490335,17.26609,16.10838,15.52613,15.32628,15.24541,1035,301,3,22,3.60067e+18,STAR,-4.35e-05,3198,54865,170
1.23765e+18,202.3278552,63.07331226,18.89697,18.68293,18.52348,18.60411,18.64664,1345,301,1,414,6.78942e+17,QSO,0.9858675,603,52056,89
1.23765e+18,217.4661326,63.27553209,19.30069,18.6824,18.72123,18.73341,18.47798,1412,301,2,262,8.02099e+18,QSO,2.401635,7124,56720,304
1.23765e+18,179.4563699,2.544626196,18.83035,18.22014,17.69081,17.25769,17.09358,1462,301,4,361,5.79859e+17,QSO,0.1243823,515,52051,76
1.23765e+18,148.156768,0.308844017,19.08723,17.12725,16.21387,15.77308,15.43097,756,301,4,216,3.0075e+17,GALAXY,0.07949528,267,51608,489
1.23765e+18,193.0386042,-3.397205183,19.16988,19.1259,19.10582,18.89198,18.90187,1140,301,1,268,3.79464e+17,QSO,1.682197,337,51997,131
1.23765e+18,186.60034,-1.209606194,17.60976,17.43707,17.28362,17.31243,17.27664,752,301,1,287,3.25442e+17,QSO,0.9198498,289,51990,206
1.23765e+18,180.3164711,-0.429237597,17.79053,16.40031,15.89141,15.72414,15.63591,756,301,2,431,3.25616e+18,STAR,-8.73e-07,2892,54552,226
1.23765e+18,258.3073962,60.80563065,19.09453,18.19983,17.94978,17.87504,17.85033,1336,301,5,40,3.95195e+17,STAR,-0.000632528,351,51695,15
1.23765e+18,198.7489249,0.517672535,19.54828,19.10658,18.97636,18.74426,18.74928,752,301,5,369,3.32265e+17,QSO,0.5091691,295,51985,454
1.23765e+18,60.94290745,-5.841497435,19.15656,18.94932,18.57625,18.15344,18.10694,1045,301,3,179,5.22422e+17,QSO,0.1747279,464,51908,17
1.23765e+18,226.3227797,-0.788821164,18.22589,16.93194,17.04907,17.16754,17.26382,752,301,2,553,3.49056e+17,STAR,-5.58e-05,310,51990,98
1.23765e+18,210.2892082,2.460049817,19.2355,19.17392,19.16417,18.98488,19.00361,1462,301,4,567,5.98005e+17,QSO,1.947148,531,52028,555
1.23765e+18,198.2631556,0.000843695,19.10824,18.06115,17.99554,18.03827,18.00772,1334,301,3,11,8.39477e+18,STAR,2.04e-05,7456,56727,233
1.23765e+18,174.270141,1.201013495,17.60926,16.41384,16.38573,16.44828,16.53413,756,301,6,390,3.17659e+17,STAR,0.000177088,282,51658,565
1.23765e+18,218.838877,3.801036574,18.93366,18.72525,18.60612,18.63626,18.63615,1478,301,3,72,6.59841e+17,QSO,0.9054709,586,52023,230
1.23765e+18,223.2610156,0.559041949,18.84794,17.91525,17.77328,17.76434,17.77172,752,301,5,532,3.73132e+18,STAR,-8.04e-06,3314,54970,326
1.23765e+18,159.5222316,62.91962084,19.3894,18.24226,17.71601,17.40267,17.22086,1302,301,4,301,8.69364e+17,GALAXY,0.11776,772,52375,616
1.23765e+18,179.9367817,1.201937838,18.44806,17.59349,17.25678,17.01763,16.77154,756,301,6,428,3.2103e+17,QSO,1.988634,285,51930,540
1.23765e+18,173.716616,65.79873753,19.30673,19.15918,19.13481,18.93169,18.91585,1302,301,6,346,6.72284e+17,QSO,1.687624,597,52059,444
1.23765e+18,180.5517997,-0.944840162,18.22109,16.84651,16.26877,16.02338,15.88671,756,301,1,432,3.28432e+18,STAR,-0.00018314,2917,54556,246
1.23765e+18,150.4679502,0.743059194,18.30546,16.89872,16.38768,16.23111,16.15907,756,301,5,231,3.21122e+18,STAR,3.49e-05,2852,54468,566
1.23765e+18,162.9134732,-0.580685918,18.94084,17.00369,16.04463,15.61973,15.28907,756,301,2,314,3.10809e+17,GALAXY,0.07479683,276,51909,222
1.23765e+18,233.8772127,0.278961066,19.25021,19.01959,18.93733,18.97544,18.84429,756,301,4,789,3.54764e+17,QSO,0.8715067,315,51663,383
1.23765e+18,139.0112107,56.07156166,18.67873,17.73986,17.40932,17.2956,17.25081,1345,301,3,204,8.19117e+18,STAR,0.000318098,7275,57093,904
1.23765e+18,239.3395568,0.79704777,19.45511,18.37275,18.01605,17.81306,17.87426,745,301,5,538,3.8633e+17,STAR,-0.000269189,343,51692,531
1.23765e+18,234.6715567,53.05634825,19.496,17.60223,16.66152,16.23171,15.8918,1345,301,1,544,6.93614e+17,GALAXY,0.08536293,616,52442,218
1.23765e+18,180.4711038,-0.189604494,19.11007,17.86664,17.3136,17.08843,16.97518,756,301,3,432,3.2843e+18,STAR,4.3e-05,2917,54556,182
1.23765e+18,239.5149347,-0.124238867,18.79019,16.79083,15.8557,15.38292,15.03051,745,301,3,540,3.86227e+17,GALAXY,0.04077013,343,51692,159
1.23765e+18,194.3112114,-1.848092844,17.12535,16.9718,16.96081,17.0631,17.09612,1231,301,5,167,3.80673e+17,QSO,1.053893,338,51694,433
1.23765e+18,233.4216926,0.525812892,18.72535,17.42013,17.3076,16.59681,16.43557,752,301,5,600,4.08851e+17,STAR,-9.98e-05,363,51989,542
1.23765e+18,180.3740661,-1.614868057,19.48019,17.94197,17.04262,16.63069,16.30176,1231,301,6,74,3.72794e+17,GALAXY,0.1076439,331,52368,442
1.23765e+18,189.4687466,-0.035999748,17.28231,16.209,15.7648,15.51375,15.47968,745,301,3,205,3.25951e+18,STAR,0.000579113,2895,54567,119
1.23765e+18,243.1924385,0.806319256,19.4388,18.36549,17.84352,17.62595,17.5445,745,301,5,564,3.89653e+17,STAR,0.000293758,346,51693,332
1.23765e+18,142.7861635,-0.181953822,19.4328,19.25407,18.76063,18.34047,18.17297,756,301,3,180,5.36014e+17,QSO,0.2258642,476,52314,313
1.23765e+18,116.9390761,42.24004318,18.46789,18.58623,18.59775,18.24142,18.05717,1350,301,4,80,4.88694e+17,QSO,1.954907,434,51885,195
1.23765e+18,161.7298824,0.76414625,16.76687,15.53186,15.3631,15.30084,15.30014,756,301,5,307,2.88129e+18,STAR,0.000382675,2559,54208,410
1.23765e+18,127.5163913,49.76482893,18.7524,18.3533,18.27732,18.53923,18.53609,1331,301,5,166,8.23038e+18,QSO,0.8897474,7310,56693,170
1.23765e+18,176.3401747,-2.799300429,18.69083,18.54373,18.6595,18.79629,18.94062,1231,301,3,47,3.69314e+17,QSO,1.373282,328,52282,68
1.23765e+18,256.4344967,58.53894691,19.59769,17.61975,16.5955,16.1591,15.79102,1336,301,1,52,3.97511e+17,GALAXY,0.1109127,353,51703,247
1.23765e+18,239.9449712,0.7971368,19.33415,18.10904,17.57948,17.19707,17.01705,745,301,5,542,3.86351e+17,GALAXY,0.05311374,343,51692,607
1.23765e+18,127.9385368,52.74479116,18.58617,17.64987,17.35011,17.23491,17.2139,1350,301,4,165,8.19325e+18,STAR,-0.000392455,7277,56748,286
1.23765e+18,12.34346676,14.64628665,18.39363,16.78923,16.16103,15.93085,15.79342,1035,301,3,45,2.13472e+18,STAR,-4.43e-05,1896,53242,33
1.23765e+18,114.6666659,39.25944495,18.25157,17.93625,17.85121,17.65986,17.60784,1350,301,4,57,4.86448e+17,QSO,1.526689,432,51884,217
1.23765e+18,221.0460204,1.366451682,18.83233,18.50757,18.49956,18.62194,18.52205,1462,301,2,639,6.0349e+17,QSO,0.7540618,536,52024,28
1.23765e+18,124.0583813,45.49855468,18.07788,17.09215,16.81169,16.69974,16.67989,1331,301,3,134,4.96594e+17,STAR,-0.000165198,441,51868,261
1.23765e+18,256.1724297,60.7418071,15.59918,15.43139,15.25354,15.18882,14.82378,1339,301,3,39,3.97546e+17,QSO,0.3715231,353,51703,377
1.23765e+18,197.7282067,0.179692258,18.69602,16.6353,15.65029,15.20494,14.83192,752,301,4,362,3.32235e+17,GALAXY,0.09594817,295,51985,344
1.23765e+18,185.2925732,-0.201453931,19.08052,18.92206,18.75939,18.8237,18.81018,756,301,3,464,3.24288e+17,QSO,1.061787,288,52000,104
1.23765e+18,159.2390436,0.229754217,16.28969,14.69252,13.9277,13.52306,13.19107,756,301,4,290,3.07542e+17,GALAXY,0.02922444,273,51957,622
1.23765e+18,193.6188442,-3.436255867,19.5667,17.72849,16.9112,16.50281,16.21707,1140,301,1,272,3.79441e+17,GALAXY,0.04650351,337,51997,47
1.23765e+18,163.6794939,-0.87505947,19.13235,17.135,16.20414,15.77855,15.45024,756,301,1,320,3.10776e+17,GALAXY,0.07515175,276,51909,99
1.23765e+18,199.6323113,0.372916501,18.71943,16.90349,16.02682,15.64771,15.30673,1334,301,4,20,3.3336e+17,GALAXY,0.08176243,296,51984,342
1.23765e+18,238.7633455,0.634602335,19.21083,17.70127,16.97828,16.55249,16.25293,752,301,5,636,3.86297e+17,GALAXY,0.04998655,343,51692,412
1.23765e+18,143.3185662,0.401802281,19.24558,18.89591,18.8121,18.89986,18.69918,756,301,4,184,5.36035e+17,QSO,0.8418651,476,52314,387
1.23765e+18,188.1249615,66.08253636,18.72443,18.45001,18.3348,18.34788,18.56234,1302,301,6,385,6.75683e+17,QSO,1.264029,600,52317,522
1.23765e+18,152.3548242,-0.129743707,19.49632,17.59388,16.67482,16.25166,15.95042,756,301,3,244,3.04056e+17,GALAXY,0.09504843,270,51909,228
1.23765e+18,185.7078771,-1.110030513,19.1993,18.27246,17.78881,17.51302,17.33675,752,301,1,281,3.24263e+17,GALAXY,0.1460524,288,52000,12
1.23765e+18,185.0743853,0.949633108,19.02493,17.96465,17.48726,17.15481,17.0083,752,301,6,277,3.24383e+17,GALAXY,0.08911418,288,52000,449
1.23765e+18,149.1017379,60.90424744,19.32284,19.14233,18.69501,18.59379,18.73494,1345,301,5,251,8.67072e+17,QSO,1.262588,770,52282,469
1.23765e+18,126.4357138,47.78424551,17.88878,16.50641,15.83017,15.42692,15.11751,1331,301,3,153,4.98836e+17,GALAXY,0.04879876,443,51873,227
1.23765e+18,164.5189464,0.396654105,19.41199,17.52602,16.58289,16.07656,15.70518,756,301,4,325,3.10924e+17,GALAXY,0.07704163,276,51909,637
1.23765e+18,246.7178047,48.76730945,18.83864,18.80794,18.6662,18.74826,18.81448,1453,301,3,37,7.03736e+17,QSO,1.056928,625,52145,176
1.23765e+18,181.321645,-0.156605242,17.21249,16.16626,16.02634,15.99405,16.02882,756,301,3,437,3.25614e+18,STAR,0.00026627,2892,54552,153
1.23765e+18,160.4534919,-0.617038417,19.10892,17.76311,16.91794,16.47233,16.19134,756,301,2,298,3.08539e+17,GALAXY,0.1383506,274,51913,154
1.23765e+18,124.2317917,47.22744402,18.45044,17.51131,17.19659,17.05456,16.99877,1331,301,5,144,4.15701e+18,STAR,-0.000266336,3692,55186,684
1.23765e+18,127.3617798,48.11857798,19.47556,18.41626,17.96715,17.78513,17.68159,1345,301,2,133,3.57376e+18,STAR,0.000112242,3174,54821,576
1.23765e+18,53.13306776,-7.631141515,18.14606,17.07658,16.55141,16.18371,15.9353,1045,301,1,126,5.19077e+17,GALAXY,0.04247321,461,51910,136
1.23765e+18,197.3286527,2.658871899,19.48917,19.36407,19.29794,19.15852,19.21334,1458,301,4,484,5.91207e+17,QSO,1.518138,525,52295,397
1.23765e+18,242.4693505,-0.350303049,18.08347,17.90151,17.79097,17.82611,17.66324,752,301,3,661,3.8848e+17,QSO,0.9256227,345,51690,163
1.23765e+18,9.24018528,14.75259303,17.50993,16.05006,15.38701,15.04312,14.84625,1035,301,3,25,3.52748e+18,STAR,-0.000806953,3133,54789,145
1.23765e+18,147.6710112,0.667272793,19.23989,18.14667,17.70473,17.36212,17.27708,756,301,5,213,3.00733e+17,GALAXY,0.08665648,267,51608,429
1.23765e+18,180.1520959,-0.183604531,17.35209,15.76979,15.19224,14.98667,14.89647,756,301,3,430,3.25618e+18,STAR,7.35e-05,2892,54552,274
